Id	Retry	Status	ExitCode	Submit	Start	Finish	Wall time	Site	data.ScheddName	Job LOG	PostJob Log	_id	data.Status
74	3	finished	0	Jan-20 01:38:57	Jan-22 14:30:48	Jan-22 20:58:06	06:27:18	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
144	3	finished	0	Jan-20 01:39:13	Jan-22 16:29:36	Jan-22 20:18:45	03:49:09	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
65	3	finished	0	Jan-20 01:38:51	Jan-22 10:55:23	Jan-22 16:12:12	05:16:49	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
45	3	finished	0	Jan-20 01:38:47	Jan-22 05:41:07	Jan-22 15:48:55	10:07:48	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1061	1	finished	0	Jan-20 23:08:51	Jan-22 01:53:06	Jan-22 11:16:16	09:23:10	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
41	3	finished	0	Jan-20 01:38:46	Jan-22 05:41:05	Jan-22 10:34:31	04:53:26	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1054	1	finished	0	Jan-20 23:08:50	Jan-21 05:33:35	Jan-21 10:35:12	05:01:37	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
26	3	finished	0	Jan-20 01:38:38	Jan-21 05:04:19	Jan-21 10:14:41	05:10:22	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
14	3	finished	0	Jan-20 01:38:36	Jan-20 23:46:34	Jan-21 06:53:30	07:06:56	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
17	3	finished	0	Jan-20 01:38:37	Jan-20 23:53:09	Jan-21 05:11:54	05:18:45	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
12	3	finished	0	Jan-20 01:38:36	Jan-20 23:46:17	Jan-21 05:04:19	05:18:02	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
885	0	finished	0	Jan-18 17:39:33	Jan-20 07:59:25	Jan-20 15:59:56	08:00:31	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
4	5	Removed	0	Feb-10 12:22:10	Feb-10 12:24:25	Feb-10 17:13:40	04:49:15	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
730	6	finished	0	Feb-02 23:53:56	Feb-03 00:18:39	Feb-03 07:26:02	07:07:23	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
946	6	finished	0	Feb-02 23:53:56	Feb-03 00:08:56	Feb-03 06:55:41	06:46:45	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1026	6	finished	0	Feb-02 23:53:56	Feb-03 00:08:22	Feb-03 06:55:33	06:47:11	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1214	1	finished	0	Jan-27 16:43:58	Feb-01 15:15:03	Feb-01 20:58:04	05:43:01	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
102	1	finished	0	Jan-27 16:43:44	Feb-01 12:32:20	Feb-01 18:58:13	06:25:53	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
700	1	finished	0	Jan-27 16:43:47	Feb-01 12:32:20	Feb-01 19:06:26	06:34:06	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
777	1	finished	0	Jan-27 16:43:47	Feb-01 12:32:20	Feb-01 18:15:37	05:43:17	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1129	2	finished	0	Jan-27 16:43:48	Feb-01 12:32:26	Feb-01 18:02:54	05:30:28	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
707	5	finished	0	Feb-01 06:32:11	Feb-01 10:17:14	Feb-01 16:16:39	05:59:25	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
738	5	finished	0	Feb-01 04:06:06	Feb-01 09:31:28	Feb-01 16:05:07	06:33:39	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
719	5	finished	0	Feb-01 03:07:17	Feb-01 07:45:42	Feb-01 14:54:48	07:09:06	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1032	5	finished	0	Feb-01 03:02:00	Feb-01 06:55:17	Feb-01 14:11:03	07:15:46	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
723	5	finished	0	Feb-01 03:04:01	Feb-01 06:55:48	Feb-01 14:08:27	07:12:39	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
988	5	finished	0	Feb-01 03:13:49	Feb-01 08:14:34	Feb-01 14:00:10	05:45:36	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
612	5	finished	0	Feb-01 06:07:48	Feb-01 09:39:53	Feb-01 13:22:43	03:42:50	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
989	5	finished	0	Feb-01 03:10:38	Feb-01 07:45:42	Feb-01 12:33:23	04:47:41	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
972	4	finished	0	Jan-26 19:22:42	Jan-31 13:20:21	Jan-31 18:45:53	05:25:32	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
860	4	finished	0	Jan-26 18:52:38	Jan-31 07:56:57	Jan-31 13:24:23	05:27:26	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
856	4	finished	0	Jan-26 18:33:26	Jan-31 05:20:18	Jan-31 12:29:37	07:09:19	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
602	4	finished	0	Jan-26 18:33:31	Jan-31 05:23:58	Jan-31 11:35:03	06:11:05	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
974	4	finished	0	Jan-26 18:37:32	Jan-31 05:39:13	Jan-31 11:19:09	05:39:56	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
985	4	finished	0	Jan-26 18:29:30	Jan-31 04:15:46	Jan-31 08:33:45	04:17:59	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1017	4	finished	0	Jan-26 18:24:31	Jan-31 03:56:50	Jan-31 07:50:49	03:53:59	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
979	4	finished	0	Jan-26 18:17:31	Jan-31 00:00:12	Jan-31 05:28:46	05:28:34	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
472	4	finished	0	Jan-26 18:05:21	Jan-30 23:59:55	Jan-31 05:23:58	05:24:03	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
996	4	finished	0	Jan-26 18:17:30	Jan-30 23:59:59	Jan-31 05:16:58	05:16:59	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
880	4	finished	0	Jan-26 18:10:23	Jan-30 23:59:58	Jan-31 03:56:50	03:56:52	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
371	4	finished	0	Jan-26 17:41:44	Jan-30 07:38:27	Jan-30 14:48:24	07:09:57	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
839	5	finished	0	Jan-30 04:01:26	Jan-30 08:02:38	Jan-30 12:53:07	04:50:29	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
846	4	finished	0	Jan-26 17:41:44	Jan-30 08:02:52	Jan-30 12:05:01	04:02:08	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
570	4	finished	0	Jan-26 17:41:34	Jan-30 03:31:08	Jan-30 09:59:27	06:28:19	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
486	4	finished	0	Jan-26 17:41:37	Jan-30 03:56:57	Jan-30 10:07:01	06:10:03	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
836	4	finished	0	Jan-26 17:41:33	Jan-30 03:04:36	Jan-30 08:07:49	05:03:13	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
425	4	finished	0	Jan-26 17:40:08	Jan-29 22:06:37	Jan-30 07:39:40	09:33:03	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
949	4	finished	0	Jan-26 17:40:49	Jan-29 22:07:04	Jan-30 07:34:57	09:27:53	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
564	4	finished	0	Jan-26 17:41:25	Jan-30 02:34:37	Jan-30 07:24:35	04:49:58	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
694	4	finished	0	Jan-26 17:41:22	Jan-30 02:01:49	Jan-30 06:16:23	04:14:34	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
415	4	finished	0	Jan-26 17:41:24	Jan-30 02:12:53	Jan-30 06:07:13	03:54:20	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
558	4	finished	0	Jan-26 17:41:22	Jan-30 01:59:29	Jan-30 05:49:57	03:50:28	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
645	4	finished	0	Jan-26 17:40:08	Jan-29 22:06:21	Jan-30 04:51:12	06:44:51	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
806	4	finished	0	Jan-26 17:40:51	Jan-29 22:10:27	Jan-30 04:40:23	06:29:56	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
444	4	finished	0	Jan-26 17:40:39	Jan-29 22:06:45	Jan-30 04:43:28	06:36:43	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
957	4	finished	0	Jan-26 17:41:00	Jan-29 22:10:20	Jan-30 04:27:53	06:17:32	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
436	4	finished	0	Jan-26 17:40:29	Jan-29 22:06:29	Jan-30 03:49:52	05:43:22	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
665	4	finished	0	Jan-26 17:40:41	Jan-29 22:06:48	Jan-30 03:13:59	05:07:11	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
434	4	finished	0	Jan-26 17:40:27	Jan-29 22:07:24	Jan-30 02:49:16	04:41:52	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
820	4	finished	0	Jan-26 17:41:13	Jan-29 22:10:47	Jan-30 02:17:20	04:06:33	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
517	4	finished	0	Jan-26 17:40:20	Jan-29 22:06:40	Jan-30 02:12:21	04:05:41	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
685	4	finished	0	Jan-26 17:41:12	Jan-29 22:10:45	Jan-30 02:18:58	04:08:13	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
955	4	finished	0	Jan-26 17:41:01	Jan-29 22:10:21	Jan-30 02:00:48	03:50:27	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
395	4	finished	0	Jan-26 17:41:00	Jan-29 22:10:20	Jan-30 02:07:03	03:56:43	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
815	4	finished	0	Jan-26 17:41:04	Jan-29 22:10:32	Jan-30 01:58:52	03:48:20	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
505	5	finished	0	Jan-29 14:39:23	Jan-29 22:06:34	Jan-30 01:56:47	03:50:13	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
962	4	finished	0	Jan-26 17:41:05	Jan-29 22:10:37	Jan-30 01:49:54	03:39:17	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
323	4	finished	0	Jan-26 17:40:49	Jan-29 22:06:59	Jan-30 01:53:17	03:46:18	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
960	4	finished	0	Jan-26 17:41:04	Jan-29 22:10:31	Jan-30 01:55:58	03:45:26	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
555	4	finished	0	Jan-26 17:41:14	Jan-29 22:10:54	Jan-30 01:58:12	03:47:17	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
808	4	finished	0	Jan-26 17:40:53	Jan-29 22:10:15	Jan-30 01:50:43	03:40:27	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
529	4	finished	0	Jan-26 17:40:40	Jan-29 22:06:45	Jan-30 01:40:38	03:33:53	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
509	4	finished	0	Jan-26 17:40:07	Jan-29 22:06:35	Jan-30 01:33:40	03:27:05	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
557	4	finished	0	Jan-26 17:41:16	Jan-29 22:11:12	Jan-30 01:42:07	03:30:55	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
668	4	finished	0	Jan-26 17:40:49	Jan-29 22:06:59	Jan-30 01:44:09	03:37:09	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
328	4	finished	0	Jan-26 17:41:03	Jan-29 22:10:29	Jan-30 01:44:51	03:34:22	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
936	4	finished	0	Jan-26 17:40:29	Jan-29 22:06:31	Jan-30 01:39:35	03:33:04	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
775	4	finished	0	Jan-26 17:40:06	Jan-29 06:53:52	Jan-29 12:21:59	05:28:07	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
421	4	finished	0	Jan-26 17:40:05	Jan-29 05:57:11	Jan-29 11:41:13	05:44:02	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
642	4	finished	0	Jan-26 17:40:05	Jan-29 05:46:18	Jan-29 11:01:24	05:15:06	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
774	4	finished	0	Jan-26 17:40:05	Jan-29 05:23:11	Jan-29 09:25:07	04:01:56	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
773	4	finished	0	Jan-26 17:40:04	Jan-29 05:16:50	Jan-29 09:14:03	03:57:13	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
772	4	finished	0	Jan-26 17:39:58	Jan-29 01:18:53	Jan-29 08:49:26	07:30:33	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
920	4	finished	0	Jan-26 17:40:04	Jan-29 01:18:53	Jan-29 08:14:15	06:55:22	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
365	4	finished	0	Jan-26 17:39:57	Jan-29 01:18:51	Jan-29 08:13:57	06:55:06	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
360	5	finished	0	Jan-28 14:07:58	Jan-29 01:18:49	Jan-29 07:45:35	06:26:46	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
634	5	finished	0	Jan-28 13:56:15	Jan-29 01:18:51	Jan-29 07:54:03	06:35:12	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
356	6	finished	0	Jan-28 19:13:54	Jan-29 00:20:40	Jan-29 07:07:59	06:47:19	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
803	4	finished	0	Jan-26 17:39:46	Jan-27 16:05:06	Jan-27 20:56:29	04:51:23	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
488	4	finished	0	Jan-26 17:39:44	Jan-27 10:28:27	Jan-27 20:09:07	09:40:40	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
718	4	finished	0	Jan-26 17:39:44	Jan-27 10:57:35	Jan-27 20:09:17	09:11:42	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
353	4	finished	0	Jan-26 17:39:32	Jan-27 10:43:26	Jan-27 19:41:41	08:58:14	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
758	4	finished	0	Jan-26 17:39:32	Jan-27 10:57:32	Jan-27 18:18:52	07:21:20	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
910	4	finished	0	Jan-26 17:39:45	Jan-27 11:05:47	Jan-27 17:52:18	06:46:31	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
903	4	finished	0	Jan-26 17:39:31	Jan-27 10:43:26	Jan-27 17:01:16	06:17:50	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
615	4	finished	0	Jan-26 17:39:19	Jan-27 09:54:32	Jan-27 17:02:31	07:07:59	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1043	4	finished	0	Jan-26 17:39:19	Jan-27 09:54:38	Jan-27 15:34:09	05:39:31	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
329	3	finished	0	Jan-20 01:44:29	Jan-26 16:56:21	Jan-27 01:51:10	08:54:49	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
378	3	finished	0	Jan-20 03:37:01	Jan-26 16:56:26	Jan-27 00:44:39	07:48:13	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
368	3	finished	0	Jan-20 03:36:59	Jan-26 16:56:21	Jan-26 23:31:03	06:34:42	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1198	2	finished	0	Jan-26 14:59:52	Jan-26 15:09:10	Jan-26 23:09:43	08:00:33	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
300	3	finished	0	Jan-20 01:44:17	Jan-26 14:03:24	Jan-26 19:09:13	05:05:49	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1160	2	finished	0	Jan-26 08:55:43	Jan-26 09:03:26	Jan-26 15:55:52	06:52:26	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1172	1	finished	0	Jan-22 16:49:02	Jan-26 08:23:40	Jan-26 15:46:34	07:22:54	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
343	3	finished	0	Jan-20 01:44:31	Jan-26 08:36:29	Jan-26 15:18:58	06:42:29	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
332	3	finished	0	Jan-20 01:44:30	Jan-26 08:36:26	Jan-26 13:54:40	05:18:14	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
348	3	finished	0	Jan-20 03:36:57	Jan-26 08:36:31	Jan-26 13:54:39	05:18:08	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
293	3	finished	0	Jan-20 01:44:16	Jan-26 08:41:23	Jan-26 13:40:31	04:59:08	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1184	1	finished	0	Jan-22 16:49:04	Jan-26 09:05:38	Jan-26 13:20:25	04:14:47	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1156	1	finished	0	Jan-22 16:30:11	Jan-26 00:51:09	Jan-26 10:19:17	09:28:08	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1152	1	finished	0	Jan-22 16:30:10	Jan-26 00:37:14	Jan-26 07:05:09	06:27:55	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
289	3	finished	0	Jan-20 01:39:58	Jan-25 21:00:58	Jan-26 03:05:22	06:04:24	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
280	3	finished	0	Jan-20 01:39:57	Jan-25 20:52:42	Jan-26 02:56:40	06:03:58	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
288	3	finished	0	Jan-20 01:39:57	Jan-25 20:59:42	Jan-26 02:51:24	05:51:42	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
286	3	finished	0	Jan-20 01:39:57	Jan-25 20:56:26	Jan-26 02:45:20	05:48:54	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
283	3	finished	0	Jan-20 01:39:56	Jan-25 20:47:45	Jan-26 02:24:07	05:36:22	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1142	1	finished	0	Jan-22 16:29:41	Jan-25 18:18:22	Jan-26 00:53:12	06:34:50	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
241	3	finished	0	Jan-20 01:39:46	Jan-25 15:06:56	Jan-25 21:49:20	06:42:24	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
276	3	finished	0	Jan-20 01:39:55	Jan-25 15:27:50	Jan-25 21:25:17	05:57:27	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1122	1	finished	0	Jan-22 11:16:01	Jan-25 12:55:04	Jan-25 17:15:13	04:20:09	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1121	1	finished	0	Jan-22 11:16:01	Jan-25 10:03:25	Jan-25 14:35:30	04:32:04	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1112	1	finished	0	Jan-22 11:15:59	Jan-25 02:36:33	Jan-25 08:57:22	06:20:48	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1085	1	finished	0	Jan-22 11:15:50	Jan-24 08:54:11	Jan-24 13:19:39	04:25:28	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
254	3	finished	0	Jan-20 01:39:53	Jan-24 04:23:02	Jan-24 11:10:11	06:47:09	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
218	3	finished	0	Jan-20 01:39:41	Jan-24 04:23:16	Jan-24 10:37:14	06:13:58	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
259	3	finished	0	Jan-20 01:39:53	Jan-24 04:23:02	Jan-24 08:34:10	04:11:08	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
213	3	finished	0	Jan-20 01:39:41	Jan-23 17:35:45	Jan-24 00:31:57	06:56:12	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
198	3	finished	0	Jan-20 01:39:33	Jan-23 10:49:54	Jan-23 19:06:05	08:16:11	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
195	3	finished	0	Jan-20 01:39:33	Jan-23 10:49:53	Jan-23 18:57:05	08:07:12	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
87	3	finished	0	Jan-20 01:38:59	Jan-23 08:37:42	Jan-23 15:20:14	06:42:32	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
196	3	finished	0	Jan-20 01:39:33	Jan-23 10:49:54	Jan-23 14:38:15	03:48:21	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
131	3	finished	0	Jan-20 01:39:11	Jan-22 16:20:04	Jan-23 01:58:31	09:38:27	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
162	3	finished	0	Jan-20 01:39:21	Jan-22 21:15:45	Jan-23 01:56:00	04:40:15	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1068	1	finished	0	Jan-20 23:08:52	Jan-22 21:03:42	Jan-23 01:15:16	04:11:34	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
161	3	finished	0	Jan-20 01:39:21	Jan-22 20:58:16	Jan-23 00:56:27	03:58:11	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
97	3	finished	0	Jan-20 01:39:00	Jan-22 16:19:48	Jan-22 23:04:33	06:44:45	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
146	3	finished	0	Jan-20 01:39:13	Jan-22 16:29:37	Jan-22 20:22:31	03:52:54	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
139	3	finished	0	Jan-20 01:39:12	Jan-22 16:29:35	Jan-22 20:18:59	03:49:23	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
55	3	finished	0	Jan-20 01:38:49	Jan-22 07:51:45	Jan-22 14:29:32	06:37:47	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
52	3	finished	0	Jan-20 01:38:48	Jan-22 07:51:44	Jan-22 14:26:12	06:34:28	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
49	3	finished	0	Jan-20 01:38:48	Jan-22 07:51:44	Jan-22 14:04:47	06:13:03	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
38	3	finished	0	Jan-20 01:38:46	Jan-22 05:41:12	Jan-22 13:53:36	08:12:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
51	3	finished	0	Jan-20 01:38:48	Jan-22 07:51:49	Jan-22 12:01:44	04:09:54	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
37	3	finished	0	Jan-20 01:38:46	Jan-22 05:41:03	Jan-22 11:07:00	05:25:56	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
269	0	finished	0	Jan-18 17:36:30	Jan-19 09:52:23	Jan-19 18:40:44	08:48:21	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
126	0	finished	0	Jan-18 17:35:44	Jan-19 06:47:58	Jan-19 14:06:38	07:18:40	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
227	0	finished	0	Jan-18 17:36:16	Jan-19 07:50:34	Jan-19 13:54:54	06:04:19	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
190	0	finished	0	Jan-18 17:36:04	Jan-19 07:17:26	Jan-19 13:35:39	06:18:13	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
125	0	finished	0	Jan-18 17:35:44	Jan-19 06:47:57	Jan-19 12:58:52	06:10:55	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
18	0	finished	0	Jan-18 17:35:10	Jan-19 01:54:48	Jan-19 11:02:58	09:08:10	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
471	6	finished	0	Feb-02 23:53:58	Feb-03 00:37:27	Feb-03 07:30:25	06:52:58	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1019	6	finished	0	Feb-02 23:53:57	Feb-03 00:30:40	Feb-03 07:13:57	06:43:17	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
991	6	finished	0	Feb-02 23:53:57	Feb-03 00:20:21	Feb-03 07:20:06	06:59:45	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
354	4	finished	0	Jan-26 19:46:53	Feb-01 17:45:40	Feb-01 23:47:18	06:01:38	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
632	1	finished	0	Jan-27 16:43:46	Feb-01 15:05:03	Feb-01 20:17:22	05:12:19	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
498	1	finished	0	Jan-27 16:43:46	Feb-01 14:00:10	Feb-01 20:07:55	06:07:45	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1010	1	finished	0	Jan-27 16:43:47	Feb-01 12:32:18	Feb-01 19:16:06	06:43:48	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
526	3	finished	0	Feb-01 08:52:57	Feb-01 12:30:14	Feb-01 18:52:02	06:21:48	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
512	2	finished	0	Jan-26 17:40:16	Feb-01 12:30:21	Feb-01 18:56:14	06:25:53	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
418	3	finished	0	Feb-01 05:43:43	Feb-01 12:30:17	Feb-01 18:25:56	05:55:39	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
183	1	finished	0	Jan-27 16:43:45	Feb-01 12:32:20	Feb-01 17:52:51	05:20:31	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1173	3	finished	0	Jan-27 16:43:55	Feb-01 10:17:13	Feb-01 16:44:45	06:27:32	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1072	4	finished	0	Feb-01 05:46:35	Feb-01 10:17:19	Feb-01 16:49:12	06:31:53	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
586	5	finished	0	Feb-01 08:16:40	Feb-01 10:17:14	Feb-01 16:09:10	05:51:56	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
735	5	finished	0	Feb-01 05:17:03	Feb-01 09:39:56	Feb-01 15:41:08	06:01:12	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1028	5	finished	0	Feb-01 05:45:40	Feb-01 09:39:55	Feb-01 15:44:34	06:04:39	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
